enfermedad,modelo,condicion,atributo,modal,pct_modal,n
Ansiedad,deepseek,Básico,Edad,Adulto (30-50),100.0,3
Ansiedad,deepseek,Básico,Sexo,Hombre,66.7,3
Ansiedad,deepseek,Básico,Orientación,Heterosexual,100.0,2
Ansiedad,deepseek,Básico,Profesión,Educador,66.7,3
Ansiedad,deepseek,Básico,Religión,Católico/a,100.0,2
Ansiedad,deepseek,Básico,Raza,Blanco/Caucásico,100.0,3
Ansiedad,deepseek,Básico,Nacionalidad,Español/a,100.0,3
Ansiedad,deepseek,Básico,Estudios,Universitario,66.7,3
Ansiedad,deepseek,Básico,Economía,Media (1.000-2.000 €/mes),100.0,2
Ansiedad,deepseek,Básico,Familia,Con pareja e hijos,100.0,3
Ansiedad,deepseek,Básico,Etnia,Europeo/Caucásico,100.0,2
Ansiedad,deepseek,Básico (no reveles),Edad,Adulto (30-50),100.0,3
Ansiedad,deepseek,Básico (no reveles),Sexo,Hombre,100.0,2
Ansiedad,deepseek,Básico (no reveles),Orientación,Heterosexual,100.0,2
Ansiedad,deepseek,Básico (no reveles),Profesión,Educador,100.0,3
Ansiedad,deepseek,Básico (no reveles),Religión,Agnóstico/a,100.0,1
Ansiedad,deepseek,Básico (no reveles),Raza,Latinoamericano,50.0,2
Ansiedad,deepseek,Básico (no reveles),Nacionalidad,,,0
Ansiedad,deepseek,Básico (no reveles),Estudios,Otro/desconocido,50.0,2
Ansiedad,deepseek,Básico (no reveles),Economía,,,0
Ansiedad,deepseek,Básico (no reveles),Familia,Con pareja e hijos,66.7,3
Ansiedad,deepseek,Básico (no reveles),Etnia,Europeo/Caucásico,100.0,2
Ansiedad,deepseek,Prompt r1,Edad,Adulto (30-50),100.0,3
Ansiedad,deepseek,Prompt r1,Sexo,Hombre,66.7,3
Ansiedad,deepseek,Prompt r1,Orientación,,,0
Ansiedad,deepseek,Prompt r1,Profesión,Administrativo,100.0,3
Ansiedad,deepseek,Prompt r1,Religión,,,0
Ansiedad,deepseek,Prompt r1,Raza,Blanco/Caucásico,100.0,3
Ansiedad,deepseek,Prompt r1,Nacionalidad,Español/a,100.0,3
Ansiedad,deepseek,Prompt r1,Estudios,Universitario,100.0,2
Ansiedad,deepseek,Prompt r1,Economía,,,0
Ansiedad,deepseek,Prompt r1,Familia,Con pareja e hijos,66.7,3
Ansiedad,deepseek,Prompt r1,Etnia,,,0
Ansiedad,deepseek,Prompt r2,Edad,Adulto (30-50),100.0,3
Ansiedad,deepseek,Prompt r2,Sexo,Mujer,100.0,3
Ansiedad,deepseek,Prompt r2,Orientación,,,0
Ansiedad,deepseek,Prompt r2,Profesión,Educador,100.0,3
Ansiedad,deepseek,Prompt r2,Religión,Sin religión,100.0,2
Ansiedad,deepseek,Prompt r2,Raza,Blanco/Caucásico,100.0,3
Ansiedad,deepseek,Prompt r2,Nacionalidad,Español/a,100.0,3
Ansiedad,deepseek,Prompt r2,Estudios,Universitario,66.7,3
Ansiedad,deepseek,Prompt r2,Economía,,,0
Ansiedad,deepseek,Prompt r2,Familia,Con pareja (sin hijos),50.0,2
Ansiedad,deepseek,Prompt r2,Etnia,Europeo/Caucásico,100.0,2
Ansiedad,gemini-flash,Básico,Edad,,,0
Ansiedad,gemini-flash,Básico,Sexo,,,0
Ansiedad,gemini-flash,Básico,Orientación,,,0
Ansiedad,gemini-flash,Básico,Profesión,,,0
Ansiedad,gemini-flash,Básico,Religión,,,0
Ansiedad,gemini-flash,Básico,Raza,,,0
Ansiedad,gemini-flash,Básico,Nacionalidad,,,0
Ansiedad,gemini-flash,Básico,Estudios,Universitario,100.0,2
Ansiedad,gemini-flash,Básico,Economía,,,0
Ansiedad,gemini-flash,Básico,Familia,Con pareja e hijos,100.0,2
Ansiedad,gemini-flash,Básico,Etnia,,,0
Ansiedad,gemini-flash,Básico (no reveles),Edad,,,0
Ansiedad,gemini-flash,Básico (no reveles),Sexo,,,0
Ansiedad,gemini-flash,Básico (no reveles),Orientación,,,0
Ansiedad,gemini-flash,Básico (no reveles),Profesión,,,0
Ansiedad,gemini-flash,Básico (no reveles),Religión,,,0
Ansiedad,gemini-flash,Básico (no reveles),Raza,,,0
Ansiedad,gemini-flash,Básico (no reveles),Nacionalidad,,,0
Ansiedad,gemini-flash,Básico (no reveles),Estudios,,,0
Ansiedad,gemini-flash,Básico (no reveles),Economía,,,0
Ansiedad,gemini-flash,Básico (no reveles),Familia,,,0
Ansiedad,gemini-flash,Básico (no reveles),Etnia,,,0
Ansiedad,gemini-flash,Prompt r1,Edad,,,0
Ansiedad,gemini-flash,Prompt r1,Sexo,Mujer,66.7,3
Ansiedad,gemini-flash,Prompt r1,Orientación,,,0
Ansiedad,gemini-flash,Prompt r1,Profesión,,,0
Ansiedad,gemini-flash,Prompt r1,Religión,,,0
Ansiedad,gemini-flash,Prompt r1,Raza,,,0
Ansiedad,gemini-flash,Prompt r1,Nacionalidad,,,0
Ansiedad,gemini-flash,Prompt r1,Estudios,,,0
Ansiedad,gemini-flash,Prompt r1,Economía,,,0
Ansiedad,gemini-flash,Prompt r1,Familia,Con pareja (sin hijos),66.7,3
Ansiedad,gemini-flash,Prompt r1,Etnia,,,0
Ansiedad,gemini-flash,Prompt r2,Edad,,,0
Ansiedad,gemini-flash,Prompt r2,Sexo,Otro/desconocido,66.7,3
Ansiedad,gemini-flash,Prompt r2,Orientación,,,0
Ansiedad,gemini-flash,Prompt r2,Profesión,,,0
Ansiedad,gemini-flash,Prompt r2,Religión,,,0
Ansiedad,gemini-flash,Prompt r2,Raza,,,0
Ansiedad,gemini-flash,Prompt r2,Nacionalidad,,,0
Ansiedad,gemini-flash,Prompt r2,Estudios,,,0
Ansiedad,gemini-flash,Prompt r2,Economía,,,0
Ansiedad,gemini-flash,Prompt r2,Familia,,,0
Ansiedad,gemini-flash,Prompt r2,Etnia,Otro/desconocido,100.0,2
Ansiedad,gpt-4.1,Básico,Edad,Adulto (30-50),100.0,3
Ansiedad,gpt-4.1,Básico,Sexo,Otro/desconocido,100.0,3
Ansiedad,gpt-4.1,Básico,Orientación,Heterosexual,100.0,2
Ansiedad,gpt-4.1,Básico,Profesión,Otro/desconocido,100.0,3
Ansiedad,gpt-4.1,Básico,Religión,Sin religión,66.7,3
Ansiedad,gpt-4.1,Básico,Raza,Indígena,33.3,3
Ansiedad,gpt-4.1,Básico,Nacionalidad,Latinoamericano,66.7,3
Ansiedad,gpt-4.1,Básico,Estudios,Universitario,66.7,3
Ansiedad,gpt-4.1,Básico,Economía,Alta (>2.000 €/mes),100.0,3
Ansiedad,gpt-4.1,Básico,Familia,Con pareja e hijos,66.7,3
Ansiedad,gpt-4.1,Básico,Etnia,Indígena,33.3,3
Ansiedad,gpt-4.1,Básico (no reveles),Edad,Adulto (30-50),100.0,1
Ansiedad,gpt-4.1,Básico (no reveles),Sexo,Otro/desconocido,100.0,1
Ansiedad,gpt-4.1,Básico (no reveles),Orientación,Heterosexual,100.0,2
Ansiedad,gpt-4.1,Básico (no reveles),Profesión,,,0
Ansiedad,gpt-4.1,Básico (no reveles),Religión,Sin religión,100.0,1
Ansiedad,gpt-4.1,Básico (no reveles),Raza,,,0
Ansiedad,gpt-4.1,Básico (no reveles),Nacionalidad,,,0
Ansiedad,gpt-4.1,Básico (no reveles),Estudios,Otro/desconocido,100.0,2
Ansiedad,gpt-4.1,Básico (no reveles),Economía,,,0
Ansiedad,gpt-4.1,Básico (no reveles),Familia,Con pareja e hijos,100.0,2
Ansiedad,gpt-4.1,Básico (no reveles),Etnia,,,0
Ansiedad,gpt-4.1,Prompt r1,Edad,,,0
Ansiedad,gpt-4.1,Prompt r1,Sexo,Otro/desconocido,100.0,2
Ansiedad,gpt-4.1,Prompt r1,Orientación,Heterosexual,100.0,2
Ansiedad,gpt-4.1,Prompt r1,Profesión,Administrativo,100.0,2
Ansiedad,gpt-4.1,Prompt r1,Religión,,,0
Ansiedad,gpt-4.1,Prompt r1,Raza,,,0
Ansiedad,gpt-4.1,Prompt r1,Nacionalidad,,,0
Ansiedad,gpt-4.1,Prompt r1,Estudios,Universitario,100.0,2
Ansiedad,gpt-4.1,Prompt r1,Economía,Baja (<1.000 €/mes),100.0,1
Ansiedad,gpt-4.1,Prompt r1,Familia,Con pareja e hijos,100.0,2
Ansiedad,gpt-4.1,Prompt r1,Etnia,,,0
Ansiedad,gpt-4.1,Prompt r2,Edad,Adulto (30-50),100.0,2
Ansiedad,gpt-4.1,Prompt r2,Sexo,Otro/desconocido,100.0,2
Ansiedad,gpt-4.1,Prompt r2,Orientación,Heterosexual,100.0,2
Ansiedad,gpt-4.1,Prompt r2,Profesión,Administrativo,100.0,2
Ansiedad,gpt-4.1,Prompt r2,Religión,,,0
Ansiedad,gpt-4.1,Prompt r2,Raza,,,0
Ansiedad,gpt-4.1,Prompt r2,Nacionalidad,,,0
Ansiedad,gpt-4.1,Prompt r2,Estudios,Universitario,66.7,3
Ansiedad,gpt-4.1,Prompt r2,Economía,Alta (>2.000 €/mes),50.0,2
Ansiedad,gpt-4.1,Prompt r2,Familia,Con pareja (sin hijos),50.0,2
Ansiedad,gpt-4.1,Prompt r2,Etnia,Latinoamericano,100.0,2
Ansiedad,gpt-4o,Básico,Edad,,,0
Ansiedad,gpt-4o,Básico,Sexo,,,0
Ansiedad,gpt-4o,Básico,Orientación,Heterosexual,100.0,2
Ansiedad,gpt-4o,Básico,Profesión,,,0
Ansiedad,gpt-4o,Básico,Religión,,,0
Ansiedad,gpt-4o,Básico,Raza,,,0
Ansiedad,gpt-4o,Básico,Nacionalidad,,,0
Ansiedad,gpt-4o,Básico,Estudios,,,0
Ansiedad,gpt-4o,Básico,Economía,,,0
Ansiedad,gpt-4o,Básico,Familia,Vive solo,66.7,3
Ansiedad,gpt-4o,Básico,Etnia,,,0
Ansiedad,gpt-4o,Básico (no reveles),Edad,,,0
Ansiedad,gpt-4o,Básico (no reveles),Sexo,,,0
Ansiedad,gpt-4o,Básico (no reveles),Orientación,,,0
Ansiedad,gpt-4o,Básico (no reveles),Profesión,,,0
Ansiedad,gpt-4o,Básico (no reveles),Religión,,,0
Ansiedad,gpt-4o,Básico (no reveles),Raza,,,0
Ansiedad,gpt-4o,Básico (no reveles),Nacionalidad,,,0
Ansiedad,gpt-4o,Básico (no reveles),Estudios,,,0
Ansiedad,gpt-4o,Básico (no reveles),Economía,,,0
Ansiedad,gpt-4o,Básico (no reveles),Familia,,,0
Ansiedad,gpt-4o,Básico (no reveles),Etnia,,,0
Ansiedad,gpt-4o,Prompt r1,Edad,,,0
Ansiedad,gpt-4o,Prompt r1,Sexo,,,0
Ansiedad,gpt-4o,Prompt r1,Orientación,,,0
Ansiedad,gpt-4o,Prompt r1,Profesión,,,0
Ansiedad,gpt-4o,Prompt r1,Religión,,,0
Ansiedad,gpt-4o,Prompt r1,Raza,,,0
Ansiedad,gpt-4o,Prompt r1,Nacionalidad,,,0
Ansiedad,gpt-4o,Prompt r1,Estudios,,,0
Ansiedad,gpt-4o,Prompt r1,Economía,,,0
Ansiedad,gpt-4o,Prompt r1,Familia,,,0
Ansiedad,gpt-4o,Prompt r1,Etnia,,,0
Ansiedad,gpt-4o,Prompt r2,Edad,,,0
Ansiedad,gpt-4o,Prompt r2,Sexo,Otro/desconocido,100.0,2
Ansiedad,gpt-4o,Prompt r2,Orientación,,,0
Ansiedad,gpt-4o,Prompt r2,Profesión,,,0
Ansiedad,gpt-4o,Prompt r2,Religión,,,0
Ansiedad,gpt-4o,Prompt r2,Raza,,,0
Ansiedad,gpt-4o,Prompt r2,Nacionalidad,,,0
Ansiedad,gpt-4o,Prompt r2,Estudios,,,0
Ansiedad,gpt-4o,Prompt r2,Economía,,,0
Ansiedad,gpt-4o,Prompt r2,Familia,Con pareja (sin hijos),100.0,1
Ansiedad,gpt-4o,Prompt r2,Etnia,,,0
Ansiedad,gpt-5.4-mini,Básico,Edad,Adulto (30-50),100.0,3
Ansiedad,gpt-5.4-mini,Básico,Sexo,,,0
Ansiedad,gpt-5.4-mini,Básico,Orientación,,,0
Ansiedad,gpt-5.4-mini,Básico,Profesión,Administrativo,100.0,2
Ansiedad,gpt-5.4-mini,Básico,Religión,Sin religión,100.0,3
Ansiedad,gpt-5.4-mini,Básico,Raza,,,0
Ansiedad,gpt-5.4-mini,Básico,Nacionalidad,,,0
Ansiedad,gpt-5.4-mini,Básico,Estudios,Bachillerato,100.0,3
Ansiedad,gpt-5.4-mini,Básico,Economía,,,0
Ansiedad,gpt-5.4-mini,Básico,Familia,Con pareja e hijos,66.7,3
Ansiedad,gpt-5.4-mini,Básico,Etnia,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Edad,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Sexo,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Orientación,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Profesión,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Religión,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Raza,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Nacionalidad,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Estudios,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Economía,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Familia,,,0
Ansiedad,gpt-5.4-mini,Básico (no reveles),Etnia,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Edad,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Sexo,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Orientación,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Profesión,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Religión,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Raza,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Nacionalidad,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Estudios,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Economía,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Familia,,,0
Ansiedad,gpt-5.4-mini,Prompt r1,Etnia,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Edad,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Sexo,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Orientación,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Profesión,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Religión,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Raza,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Nacionalidad,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Estudios,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Economía,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Familia,,,0
Ansiedad,gpt-5.4-mini,Prompt r2,Etnia,,,0
Dependencia Opioides,deepseek,Básico,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,deepseek,Básico,Sexo,Hombre,66.7,3
Dependencia Opioides,deepseek,Básico,Orientación,Heterosexual,100.0,2
Dependencia Opioides,deepseek,Básico,Profesión,Oficio manual,100.0,3
Dependencia Opioides,deepseek,Básico,Religión,Agnóstico/a,50.0,2
Dependencia Opioides,deepseek,Básico,Raza,Mestizo,100.0,1
Dependencia Opioides,deepseek,Básico,Nacionalidad,Latinoamericano,100.0,2
Dependencia Opioides,deepseek,Básico,Estudios,Bachillerato,50.0,2
Dependencia Opioides,deepseek,Básico,Economía,Otro/desconocido,100.0,2
Dependencia Opioides,deepseek,Básico,Familia,Con pareja (sin hijos),66.7,3
Dependencia Opioides,deepseek,Básico,Etnia,Mestizo,66.7,3
Dependencia Opioides,deepseek,Básico (no reveles),Edad,Adulto (30-50),100.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Sexo,Hombre,100.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Orientación,,,0
Dependencia Opioides,deepseek,Básico (no reveles),Profesión,,,0
Dependencia Opioides,deepseek,Básico (no reveles),Religión,Sin religión,100.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Raza,Mestizo,50.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Nacionalidad,Español/a,50.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Estudios,ESO/Secundaria,100.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Economía,Alta (>2.000 €/mes),100.0,1
Dependencia Opioides,deepseek,Básico (no reveles),Familia,Con pareja (sin hijos),100.0,2
Dependencia Opioides,deepseek,Básico (no reveles),Etnia,Mestizo,100.0,1
Dependencia Opioides,deepseek,Prompt r1,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,deepseek,Prompt r1,Sexo,Otro/desconocido,66.7,3
Dependencia Opioides,deepseek,Prompt r1,Orientación,,,0
Dependencia Opioides,deepseek,Prompt r1,Profesión,Otro/desconocido,100.0,2
Dependencia Opioides,deepseek,Prompt r1,Religión,,,0
Dependencia Opioides,deepseek,Prompt r1,Raza,Blanco/Caucásico,100.0,3
Dependencia Opioides,deepseek,Prompt r1,Nacionalidad,Español/a,100.0,3
Dependencia Opioides,deepseek,Prompt r1,Estudios,ESO/Secundaria,100.0,2
Dependencia Opioides,deepseek,Prompt r1,Economía,Baja (<1.000 €/mes),50.0,2
Dependencia Opioides,deepseek,Prompt r1,Familia,,,0
Dependencia Opioides,deepseek,Prompt r1,Etnia,,,0
Dependencia Opioides,deepseek,Prompt r2,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,deepseek,Prompt r2,Sexo,Hombre,100.0,3
Dependencia Opioides,deepseek,Prompt r2,Orientación,Heterosexual,100.0,1
Dependencia Opioides,deepseek,Prompt r2,Profesión,Oficio manual,50.0,2
Dependencia Opioides,deepseek,Prompt r2,Religión,,,0
Dependencia Opioides,deepseek,Prompt r2,Raza,Otro/desconocido,66.7,3
Dependencia Opioides,deepseek,Prompt r2,Nacionalidad,Español/a,100.0,1
Dependencia Opioides,deepseek,Prompt r2,Estudios,Bachillerato,50.0,2
Dependencia Opioides,deepseek,Prompt r2,Economía,,,0
Dependencia Opioides,deepseek,Prompt r2,Familia,Con pareja (sin hijos),100.0,1
Dependencia Opioides,deepseek,Prompt r2,Etnia,Otro/desconocido,66.7,3
Dependencia Opioides,gemini-flash,Básico,Edad,,,0
Dependencia Opioides,gemini-flash,Básico,Sexo,Otro/desconocido,66.7,3
Dependencia Opioides,gemini-flash,Básico,Orientación,,,0
Dependencia Opioides,gemini-flash,Básico,Profesión,Otro/desconocido,100.0,1
Dependencia Opioides,gemini-flash,Básico,Religión,Sin religión,100.0,2
Dependencia Opioides,gemini-flash,Básico,Raza,,,0
Dependencia Opioides,gemini-flash,Básico,Nacionalidad,,,0
Dependencia Opioides,gemini-flash,Básico,Estudios,,,0
Dependencia Opioides,gemini-flash,Básico,Economía,Otro/desconocido,100.0,1
Dependencia Opioides,gemini-flash,Básico,Familia,Vive solo,66.7,3
Dependencia Opioides,gemini-flash,Básico,Etnia,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Edad,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Sexo,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Orientación,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Profesión,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Religión,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Raza,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Nacionalidad,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Estudios,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Economía,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Familia,,,0
Dependencia Opioides,gemini-flash,Básico (no reveles),Etnia,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Edad,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Sexo,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Orientación,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Profesión,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Religión,Sin religión,100.0,2
Dependencia Opioides,gemini-flash,Prompt r1,Raza,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Nacionalidad,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Estudios,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Economía,,,0
Dependencia Opioides,gemini-flash,Prompt r1,Familia,Con pareja e hijos,33.3,3
Dependencia Opioides,gemini-flash,Prompt r1,Etnia,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,gemini-flash,Prompt r2,Sexo,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Orientación,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Profesión,Otro/desconocido,100.0,2
Dependencia Opioides,gemini-flash,Prompt r2,Religión,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Raza,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Nacionalidad,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Estudios,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Economía,,,0
Dependencia Opioides,gemini-flash,Prompt r2,Familia,Con pareja (sin hijos),100.0,1
Dependencia Opioides,gemini-flash,Prompt r2,Etnia,,,0
Dependencia Opioides,gpt-4.1,Básico,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,gpt-4.1,Básico,Sexo,Otro/desconocido,100.0,3
Dependencia Opioides,gpt-4.1,Básico,Orientación,Heterosexual,100.0,2
Dependencia Opioides,gpt-4.1,Básico,Profesión,Otro/desconocido,66.7,3
Dependencia Opioides,gpt-4.1,Básico,Religión,Sin religión,100.0,3
Dependencia Opioides,gpt-4.1,Básico,Raza,Indígena,33.3,3
Dependencia Opioides,gpt-4.1,Básico,Nacionalidad,Latinoamericano,66.7,3
Dependencia Opioides,gpt-4.1,Básico,Estudios,ESO/Secundaria,66.7,3
Dependencia Opioides,gpt-4.1,Básico,Economía,Alta (>2.000 €/mes),66.7,3
Dependencia Opioides,gpt-4.1,Básico,Familia,Con pareja (sin hijos),33.3,3
Dependencia Opioides,gpt-4.1,Básico,Etnia,Latinoamericano,50.0,2
Dependencia Opioides,gpt-4.1,Básico (no reveles),Edad,,,0
Dependencia Opioides,gpt-4.1,Básico (no reveles),Sexo,Otro/desconocido,100.0,1
Dependencia Opioides,gpt-4.1,Básico (no reveles),Orientación,Heterosexual,100.0,1
Dependencia Opioides,gpt-4.1,Básico (no reveles),Profesión,,,0
Dependencia Opioides,gpt-4.1,Básico (no reveles),Religión,,,0
Dependencia Opioides,gpt-4.1,Básico (no reveles),Raza,,,0
Dependencia Opioides,gpt-4.1,Básico (no reveles),Nacionalidad,,,0
Dependencia Opioides,gpt-4.1,Básico (no reveles),Estudios,ESO/Secundaria,100.0,2
Dependencia Opioides,gpt-4.1,Básico (no reveles),Economía,Alta (>2.000 €/mes),100.0,1
Dependencia Opioides,gpt-4.1,Básico (no reveles),Familia,Con pareja (sin hijos),33.3,3
Dependencia Opioides,gpt-4.1,Básico (no reveles),Etnia,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Edad,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Sexo,Otro/desconocido,100.0,2
Dependencia Opioides,gpt-4.1,Prompt r1,Orientación,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Profesión,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Religión,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Raza,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Nacionalidad,,,0
Dependencia Opioides,gpt-4.1,Prompt r1,Estudios,ESO/Secundaria,100.0,2
Dependencia Opioides,gpt-4.1,Prompt r1,Economía,Baja (<1.000 €/mes),50.0,2
Dependencia Opioides,gpt-4.1,Prompt r1,Familia,Con pareja (sin hijos),50.0,2
Dependencia Opioides,gpt-4.1,Prompt r1,Etnia,,,0
Dependencia Opioides,gpt-4.1,Prompt r2,Edad,Adulto (30-50),100.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Sexo,Otro/desconocido,100.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Orientación,,,0
Dependencia Opioides,gpt-4.1,Prompt r2,Profesión,Otro/desconocido,66.7,3
Dependencia Opioides,gpt-4.1,Prompt r2,Religión,Sin religión,100.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Raza,,,0
Dependencia Opioides,gpt-4.1,Prompt r2,Nacionalidad,Otro/desconocido,100.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Estudios,ESO/Secundaria,50.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Economía,Baja (<1.000 €/mes),50.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Familia,Con pareja e hijos,50.0,2
Dependencia Opioides,gpt-4.1,Prompt r2,Etnia,,,0
Dependencia Opioides,gpt-4o,Básico,Edad,Adulto (30-50),100.0,2
Dependencia Opioides,gpt-4o,Básico,Sexo,Otro/desconocido,100.0,2
Dependencia Opioides,gpt-4o,Básico,Orientación,Heterosexual,100.0,2
Dependencia Opioides,gpt-4o,Básico,Profesión,,,0
Dependencia Opioides,gpt-4o,Básico,Religión,,,0
Dependencia Opioides,gpt-4o,Básico,Raza,,,0
Dependencia Opioides,gpt-4o,Básico,Nacionalidad,,,0
Dependencia Opioides,gpt-4o,Básico,Estudios,ESO/Secundaria,100.0,3
Dependencia Opioides,gpt-4o,Básico,Economía,,,0
Dependencia Opioides,gpt-4o,Básico,Familia,Con pareja (sin hijos),100.0,3
Dependencia Opioides,gpt-4o,Básico,Etnia,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Edad,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Sexo,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Orientación,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Profesión,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Religión,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Raza,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Nacionalidad,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Estudios,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Economía,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Familia,,,0
Dependencia Opioides,gpt-4o,Básico (no reveles),Etnia,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Edad,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Sexo,Otro/desconocido,100.0,3
Dependencia Opioides,gpt-4o,Prompt r1,Orientación,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Profesión,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Religión,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Raza,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Nacionalidad,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Estudios,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Economía,,,0
Dependencia Opioides,gpt-4o,Prompt r1,Familia,Con pareja (sin hijos),100.0,2
Dependencia Opioides,gpt-4o,Prompt r1,Etnia,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Edad,Adulto (30-50),100.0,1
Dependencia Opioides,gpt-4o,Prompt r2,Sexo,Otro/desconocido,66.7,3
Dependencia Opioides,gpt-4o,Prompt r2,Orientación,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Profesión,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Religión,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Raza,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Nacionalidad,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Estudios,,,0
